"","X","AllScores","AllAiScores","filename","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore","max_kaiscore","min_kaiscore","true_range"
"940",59,57657.9980618575,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"941",60,58963.049994281,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"942",61,58754.0349506312,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"943",62,58210.0815571891,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"944",63,54196.5333141158,60,"results2/rawdata/Car_ai2132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"945",64,58311.9272384098,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"946",65,54297.1613593105,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"947",66,56613.3782170114,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"948",67,56241.4585569242,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"949",68,53056.199017399,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"950",69,55875.1342123291,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"951",70,55840.4436709546,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"952",71,59127.7511289675,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"953",72,55359.453442419,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"954",73,57503.2034811253,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"955",74,50835.6025486336,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"956",75,53615.2832189554,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"957",76,52259.8242340405,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"958",77,52758.0555249626,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"959",78,55221.9680550108,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"960",79,52161.0433646551,80,"results2/rawdata/Car_ai2132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"961",0,37636.3997827302,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"962",1,58898.8895581665,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"963",2,46729.9969987854,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"964",3,55898.863639083,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"965",4,58406.6819929904,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"966",5,50717.1316917491,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"967",6,38345.149055614,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"968",7,50569.5735936807,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"969",8,51084.9743306863,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"970",9,57000.0257575044,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"971",10,52032.4402124213,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"972",11,58816.3321190325,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"973",12,47312.1766479204,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"974",13,52137.769935127,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"975",14,50900.3448907329,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"976",15,52878.0975652037,0,"results2/rawdata/Car_ai2145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"977",16,45946.4088627096,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"978",17,58869.6971414703,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"979",18,43178.0891423892,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"980",19,50707.238865916,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"981",20,59270.3773171543,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"982",21,50958.6963733493,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"983",22,50648.8918068911,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"984",23,55544.9702451132,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"985",24,58656.3516019445,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"986",25,46546.5976434477,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"987",26,59162.7177058974,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"988",27,49835.9708870052,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"989",28,50054.8592109588,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"990",29,49225.0166284006,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"991",30,58737.737519602,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"992",31,58269.0062952725,20,"results2/rawdata/Car_ai2145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"993",32,52591.3763020241,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"994",33,49685.1368954644,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"995",34,49135.1351818157,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"996",35,57770.622556462,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"997",36,48566.7942960446,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"998",37,58932.9943377099,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"999",38,57908.5148814298,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1000",39,50283.7143091242,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1001",40,56405.8709601693,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1002",41,50523.6270340467,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1003",42,50424.7358940712,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1004",43,51085.3703860087,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1005",44,51304.3247420199,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1006",45,47946.3317400463,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1007",46,56472.2006970626,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1008",47,59309.1614925207,40,"results2/rawdata/Car_ai2145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"1009",48,54454.7234681486,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1010",49,58211.2541475525,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1011",50,49542.8469384287,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1012",51,52711.607336143,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1013",52,57993.4173856288,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1014",53,53251.7892657151,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1015",54,56322.3435058043,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1016",55,51033.6814887767,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1017",56,51053.1618870202,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1018",57,50393.0706003452,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1019",58,52818.2748147082,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1020",59,52188.6346853504,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1021",60,58738.7771533856,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1022",61,51731.8025237425,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1023",62,51359.7170832466,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1024",63,55427.6096009561,60,"results2/rawdata/Car_ai2145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"1025",64,50760.8183384198,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1026",65,59251.8474560569,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1027",66,48133.5334724568,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1028",67,58407.4865623549,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1029",68,56717.6821769553,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1030",69,48524.4667146945,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1031",70,57257.4745769039,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1032",71,52056.1940745041,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1033",72,55581.0942179363,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1034",73,54871.0442370646,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1035",74,47963.4393494586,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1036",75,52499.7372961361,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1037",76,48903.1232807642,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1038",77,59211.9209374891,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1039",78,48474.784166338,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1040",79,57784.908474566,80,"results2/rawdata/Car_ai2145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"1041",0,4281.00054453453,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1042",1,8015.03551256529,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1043",2,-6127.45672838535,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1044",3,7042.51734758353,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1045",4,400.869451396804,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1046",5,-3055.46244893311,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1047",6,19327.3478243891,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1048",7,19666.7913470058,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1049",8,19293.0060729622,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1050",9,18010.9759285541,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1051",10,17448.0092704673,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1052",11,28800.8216549895,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1053",12,2292.1188270822,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1054",13,18601.7907377814,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1055",14,7629.02794229064,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1056",15,17226.5006145583,0,"results2/rawdata/Car_ai245.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45,45,45,0
"1057",16,11821.3019047385,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1058",17,5254.0432997891,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1059",18,20616.6679498827,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1060",19,11430.4286037742,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1061",20,11576.2622754057,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1062",21,2983.89394304242,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1063",22,38762.2895512251,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1064",23,10488.0182955818,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1065",24,29952.2154773111,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1066",25,13989.7600980784,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1067",26,19373.1855958346,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1068",27,4738.44840078008,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1069",28,30968.3958656198,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1070",29,-19172.2888543163,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1071",30,15818.6127679586,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1072",31,12901.5546042685,20,"results2/rawdata/Car_ai245.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5,55,40,15
"1073",32,15438.2997405428,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1074",33,17903.2345008331,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1075",34,15386.3617715061,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1076",35,3715.35499412953,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1077",36,31315.1625464752,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1078",37,20259.8073089625,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1079",38,25843.5036151439,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1080",39,25567.0640339728,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1081",40,1962.0638435417,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1082",41,42501.6333392595,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1083",42,29027.0280876197,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1084",43,4677.29724044913,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1085",44,36979.4514286909,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1086",45,11828.7048670256,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1087",46,7719.58640132773,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1088",47,32736.7025166802,40,"results2/rawdata/Car_ai245.csv","45","40",40,45,21133.529127332,11942.5219242605,42501.6333392595,52.5,65,40,25
"1089",48,19298.7832274056,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1090",49,19504.3127973855,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1091",50,28626.8122595953,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1092",51,35226.2827419832,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1093",52,31567.4804320706,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1094",53,24767.5543052928,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1095",54,21525.9300715983,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1096",55,35523.4222294359,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1097",56,31279.4802989145,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1098",57,33973.1445852639,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1099",58,33471.4594968428,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1100",59,19540.9140435725,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1101",60,40150.4580647636,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1102",61,18424.9353526086,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1103",62,36593.7932353628,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1104",63,33125.5329302432,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5,75,40,35
"1105",64,18807.5332943202,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1106",65,30489.8720664719,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1107",66,28933.787833553,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1108",67,28149.1296287294,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1109",68,38349.2671382222,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1110",69,23971.7200482439,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1111",70,36610.3228891266,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1112",71,41712.5805651299,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1113",72,41254.6697914309,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1114",73,22933.9445018735,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1115",74,41245.3722187078,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1116",75,38099.3566158169,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1117",76,48553.7635728155,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1118",77,29191.3621650395,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1119",78,51647.1935512643,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1120",79,40118.1755532394,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5,85,40,45
"1121",0,35328.6870059123,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57,57,57,0
